Order_ID,Order_Date,Ship_Date,Customer_Name,Region,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit
ORD0451,2024-06-06,2024-06-13,Customer_194,North,Phones,Android,Android 29,33982.56,1,0.17,-3840.35
ORD0452,2024-03-12,2024-03-19,Customer_63,East,Tablets,Windows Tablet,Windows Tablet 38,69233.22,6,0.04,8512.95
ORD0453,2024-08-20,2024-08-23,Customer_180,West,Laptops,Ultrabook,Ultrabook 45,64278.27,10,0.06,3079.48
ORD0454,2024-06-21,2024-06-23,Customer_117,North,Tablets,Android Tablet,Android Tablet 10,23126.19,1,0.1,1748.04
ORD0455,2023-07-04,2023-07-07,Customer_72,East,Phones,Feature Phone,Feature Phone 31,39524.57,2,0.2,16.5
ORD0456,2023-05-10,2023-05-11,Customer_39,North,Accessories,Covers,Covers 39,53751.37,5,0.18,326.38
ORD0457,2024-12-06,2024-12-11,Customer_50,South,Laptops,Business,Business 34,92963.22,3,0.16,3430.16
ORD0458,2023-10-04,2023-10-09,Customer_105,West,Laptops,Business,Business 42,60736.51,8,0.27,-6601.8
ORD0459,2024-12-31,2025-01-04,Customer_191,South,Phones,Feature Phone,Feature Phone 10,37952.55,3,0.04,5820.38
ORD0460,2024-02-17,2024-02-24,Customer_117,North,Laptops,Ultrabook,Ultrabook 22,100783.25,3,0.18,-2474.14
ORD0461,2024-02-17,2024-02-18,Customer_130,South,Tablets,Android Tablet,Android Tablet 10,72495.61,6,0.21,-4987.54
ORD0462,2023-08-23,2023-08-30,Customer_57,West,Laptops,Gaming,Gaming 30,31246.96,10,0.18,-3100.28
ORD0463,2024-10-14,2024-10-21,Customer_97,West,Accessories,Chargers,Chargers 16,22207.12,8,0.14,102.8
ORD0464,2024-11-29,2024-12-04,Customer_25,North,Laptops,Business,Business 3,15412.46,2,0.23,-483.92
ORD0465,2024-10-21,2024-10-24,Customer_153,North,Phones,Feature Phone,Feature Phone 35,26297.64,4,0.25,-5051.81
ORD0466,2024-12-09,2024-12-16,Customer_196,West,Laptops,Gaming,Gaming 44,32151.97,6,0.1,2045.32
ORD0467,2023-02-07,2023-02-10,Customer_12,South,Phones,iPhone,iPhone 17,22698.55,1,0.03,2548.15
ORD0468,2023-03-16,2023-03-21,Customer_16,South,Tablets,iPad,iPad 14,105609.81,6,0.03,11215.47
ORD0469,2024-04-20,2024-04-27,Customer_120,East,Phones,Android,Android 17,71114.65,8,0.28,-11361.91
ORD0470,2024-09-21,2024-09-28,Customer_98,West,Tablets,iPad,iPad 15,22180.89,3,0.12,-382.25
ORD0471,2023-06-29,2023-06-30,Customer_104,North,Phones,Android,Android 45,30300.57,9,0.02,1652.91
ORD0472,2024-09-11,2024-09-15,Customer_1,East,Phones,Android,Android 46,23056.66,5,0.08,363.67
ORD0473,2024-05-24,2024-05-30,Customer_92,South,Tablets,Android Tablet,Android Tablet 15,110237.18,6,0.15,10027.29
ORD0474,2024-09-26,2024-10-02,Customer_84,East,Phones,Feature Phone,Feature Phone 7,59860.68,3,0.14,-4701.18
ORD0475,2024-09-25,2024-09-26,Customer_108,West,Accessories,Headphones,Headphones 37,53094.33,5,0.06,5900.96
ORD0476,2023-04-04,2023-04-05,Customer_63,East,Tablets,Android Tablet,Android Tablet 16,106719.65,8,0.02,4520.03
ORD0477,2024-03-21,2024-03-26,Customer_142,East,Laptops,Ultrabook,Ultrabook 22,95579.41,3,0.06,6718.91
ORD0478,2024-10-28,2024-10-30,Customer_37,North,Accessories,Chargers,Chargers 34,82469.62,2,0.07,4918.58
ORD0479,2023-08-15,2023-08-16,Customer_71,West,Laptops,Ultrabook,Ultrabook 4,105648.55,7,0.07,18879.75
ORD0480,2023-02-17,2023-02-20,Customer_195,West,Phones,Android,Android 31,29989.55,7,0.26,-3710.73
ORD0481,2024-05-23,2024-05-30,Customer_160,North,Phones,Feature Phone,Feature Phone 37,88411.64,7,0.16,-1316.31
ORD0482,2023-01-25,2023-01-31,Customer_89,West,Phones,iPhone,iPhone 40,86104.53,8,0.09,2265.84
ORD0483,2023-05-26,2023-05-30,Customer_125,North,Laptops,Business,Business 36,28405.52,7,0.14,306.79
ORD0484,2023-10-31,2023-11-04,Customer_102,North,Tablets,iPad,iPad 10,5478.06,1,0.08,715.43
ORD0485,2023-03-23,2023-03-24,Customer_115,East,Tablets,iPad,iPad 45,31917.96,1,0.08,-860.48
ORD0486,2023-08-25,2023-08-27,Customer_92,North,Accessories,Chargers,Chargers 30,48807.95,7,0.07,4970.79
ORD0487,2024-12-04,2024-12-09,Customer_119,South,Tablets,Android Tablet,Android Tablet 46,26016.03,3,0.01,5318.33
ORD0488,2023-01-29,2023-01-31,Customer_38,North,Phones,Android,Android 30,45578.67,5,0.13,-1898.66
ORD0489,2023-03-05,2023-03-10,Customer_70,South,Accessories,Chargers,Chargers 11,110946.47,9,0.0,10992.75
ORD0490,2023-02-13,2023-02-16,Customer_120,West,Phones,Feature Phone,Feature Phone 48,78205.86,9,0.01,8902.35
ORD0491,2024-01-14,2024-01-15,Customer_111,East,Accessories,Headphones,Headphones 20,52631.35,2,0.01,2974.5
ORD0492,2023-11-04,2023-11-09,Customer_52,South,Tablets,Android Tablet,Android Tablet 16,106300.93,8,0.04,22197.78
ORD0493,2023-05-02,2023-05-08,Customer_61,East,Laptops,Gaming,Gaming 37,95949.82,4,0.26,-18696.29
ORD0494,2023-06-07,2023-06-12,Customer_194,East,Accessories,Chargers,Chargers 8,111770.31,5,0.01,26252.28
ORD0495,2024-07-23,2024-07-26,Customer_32,East,Tablets,iPad,iPad 50,59576.07,3,0.25,-6622.1
ORD0496,2024-11-30,2024-12-03,Customer_88,North,Phones,Android,Android 31,115297.49,8,0.0,15818.99
ORD0497,2024-12-09,2024-12-13,Customer_85,West,Phones,iPhone,iPhone 23,20616.75,2,0.3,-1220.35
ORD0498,2023-07-30,2023-08-05,Customer_175,East,Accessories,Headphones,Headphones 20,5329.91,9,0.09,-22.78
ORD0499,2024-03-08,2024-03-09,Customer_35,West,Tablets,Windows Tablet,Windows Tablet 47,28237.67,10,0.04,2854.77
ORD0500,2024-11-12,2024-11-17,Customer_53,North,Tablets,iPad,iPad 47,25879.95,7,0.27,-5640.8
ORD0501,2023-08-21,2023-08-22,Customer_143,North,Phones,iPhone,iPhone 15,9752.29,10,0.03,1724.13
ORD0502,2023-06-09,2023-06-15,Customer_2,North,Accessories,Chargers,Chargers 16,44154.68,4,0.11,-2176.02
ORD0503,2023-02-22,2023-02-28,Customer_136,North,Tablets,Windows Tablet,Windows Tablet 30,106098.99,5,0.02,9569.72
ORD0504,2023-02-12,2023-02-13,Customer_196,East,Laptops,Gaming,Gaming 10,55267.27,2,0.01,3694.34
ORD0505,2023-11-10,2023-11-12,Customer_86,North,Phones,Android,Android 50,29737.74,2,0.06,2628.23
ORD0506,2023-05-09,2023-05-10,Customer_95,West,Phones,Feature Phone,Feature Phone 13,58773.69,10,0.29,-11279.37
ORD0507,2024-12-04,2024-12-08,Customer_94,South,Tablets,iPad,iPad 26,117069.91,2,0.05,4003.13
ORD0508,2024-05-31,2024-06-06,Customer_1,East,Tablets,Android Tablet,Android Tablet 49,50760.22,7,0.1,-1097.45
ORD0509,2024-02-23,2024-02-28,Customer_31,East,Phones,Android,Android 19,50397.96,5,0.19,-2177.46
ORD0510,2023-04-13,2023-04-19,Customer_152,South,Tablets,Windows Tablet,Windows Tablet 22,95059.74,9,0.11,18.88
ORD0511,2024-03-21,2024-03-24,Customer_96,West,Tablets,Windows Tablet,Windows Tablet 36,24253.35,5,0.01,4587.48
ORD0512,2024-04-26,2024-05-02,Customer_91,East,Tablets,Windows Tablet,Windows Tablet 36,104439.65,6,0.02,12786.44
ORD0513,2024-12-30,2024-12-31,Customer_136,East,Tablets,iPad,iPad 8,105585.38,10,0.13,4178.21
ORD0514,2024-02-12,2024-02-16,Customer_156,East,Tablets,Windows Tablet,Windows Tablet 21,82702.28,6,0.03,5471.13
ORD0515,2024-09-02,2024-09-03,Customer_107,West,Laptops,Gaming,Gaming 18,11085.86,4,0.28,-2367.13
ORD0516,2024-08-07,2024-08-12,Customer_79,East,Accessories,Chargers,Chargers 16,85294.25,7,0.04,4055.37
ORD0517,2024-09-10,2024-09-12,Customer_84,South,Accessories,Headphones,Headphones 36,117129.8,3,0.03,16721.42
ORD0518,2024-05-11,2024-05-15,Customer_176,West,Laptops,Business,Business 29,11928.07,8,0.28,-1992.84
ORD0519,2024-07-18,2024-07-24,Customer_173,South,Tablets,Windows Tablet,Windows Tablet 21,111523.92,1,0.2,4725.9
ORD0520,2024-01-17,2024-01-21,Customer_28,South,Tablets,Windows Tablet,Windows Tablet 31,67053.71,6,0.27,-8402.39
ORD0521,2024-09-18,2024-09-19,Customer_148,East,Tablets,iPad,iPad 27,7981.84,4,0.11,219.14
ORD0522,2024-04-08,2024-04-10,Customer_192,South,Laptops,Ultrabook,Ultrabook 6,87495.22,3,0.1,5622.53
ORD0523,2024-01-12,2024-01-15,Customer_114,West,Phones,Feature Phone,Feature Phone 1,80827.37,1,0.01,11931.46
ORD0524,2023-11-26,2023-11-28,Customer_36,South,Phones,iPhone,iPhone 4,79238.54,6,0.1,-1751.48
ORD0525,2024-05-11,2024-05-13,Customer_140,North,Phones,Android,Android 28,5638.17,2,0.16,-370.8
ORD0526,2023-11-20,2023-11-23,Customer_18,North,Tablets,iPad,iPad 22,96779.49,9,0.29,-12271.61
ORD0527,2024-04-15,2024-04-19,Customer_186,North,Tablets,iPad,iPad 29,56011.9,5,0.24,-3939.68
ORD0528,2023-02-02,2023-02-04,Customer_135,East,Tablets,Windows Tablet,Windows Tablet 2,49028.22,2,0.01,7026.69
ORD0529,2023-01-12,2023-01-17,Customer_177,West,Tablets,iPad,iPad 1,48951.96,5,0.0,10999.81
ORD0530,2024-02-01,2024-02-03,Customer_175,North,Accessories,Chargers,Chargers 23,12616.56,5,0.2,-909.73
ORD0531,2023-12-28,2024-01-03,Customer_121,North,Tablets,Android Tablet,Android Tablet 35,31652.36,4,0.14,-1994.24
ORD0532,2024-03-30,2024-04-03,Customer_158,East,Tablets,iPad,iPad 2,98452.03,10,0.1,9922.17
ORD0533,2024-11-08,2024-11-15,Customer_18,North,Laptops,Ultrabook,Ultrabook 5,24648.67,10,0.09,3366.54
ORD0534,2023-01-12,2023-01-15,Customer_132,North,Phones,Android,Android 20,94171.24,5,0.02,18064.53
ORD0535,2023-08-26,2023-09-02,Customer_33,East,Laptops,Business,Business 13,72690.01,1,0.03,3817.22
ORD0536,2023-02-28,2023-03-04,Customer_116,East,Laptops,Ultrabook,Ultrabook 5,64305.46,3,0.13,5076.77
ORD0537,2024-07-26,2024-07-29,Customer_125,East,Laptops,Ultrabook,Ultrabook 12,66128.37,8,0.26,-3024.64
ORD0538,2023-07-28,2023-07-31,Customer_177,East,Accessories,Headphones,Headphones 47,91467.61,10,0.24,-7979.08
ORD0539,2023-01-22,2023-01-28,Customer_176,West,Tablets,Windows Tablet,Windows Tablet 29,73029.39,10,0.17,358.16
ORD0540,2024-11-30,2024-12-07,Customer_177,West,Tablets,Android Tablet,Android Tablet 42,35391.4,4,0.04,5091.05
ORD0541,2023-01-01,2023-01-05,Customer_102,North,Phones,Feature Phone,Feature Phone 37,51416.34,10,0.28,-7844.04
ORD0542,2023-02-24,2023-03-02,Customer_47,South,Laptops,Business,Business 7,98384.95,2,0.11,-2553.14
ORD0543,2023-12-09,2023-12-15,Customer_147,West,Tablets,Android Tablet,Android Tablet 13,65128.68,1,0.03,1559.72
ORD0544,2023-11-15,2023-11-17,Customer_156,South,Laptops,Business,Business 14,47722.49,9,0.29,-9408.96
ORD0545,2023-06-12,2023-06-15,Customer_33,East,Tablets,Android Tablet,Android Tablet 4,110396.02,6,0.19,-9329.8
ORD0546,2023-01-27,2023-02-02,Customer_117,East,Laptops,Ultrabook,Ultrabook 24,34023.69,3,0.17,-747.28
ORD0547,2023-06-24,2023-06-27,Customer_28,West,Tablets,iPad,iPad 30,7138.22,3,0.28,-902.64
ORD0548,2024-12-12,2024-12-14,Customer_156,West,Laptops,Gaming,Gaming 9,106283.44,8,0.21,-3664.44
ORD0549,2024-11-15,2024-11-19,Customer_148,North,Tablets,Android Tablet,Android Tablet 8,117917.17,5,0.24,-1562.47
ORD0550,2023-01-02,2023-01-05,Customer_145,West,Phones,iPhone,iPhone 46,96689.03,4,0.07,11429.36
ORD0551,2024-05-31,2024-06-04,Customer_50,West,Phones,Feature Phone,Feature Phone 47,36361.26,10,0.04,7533.67
ORD0552,2023-01-20,2023-01-26,Customer_23,South,Accessories,Chargers,Chargers 15,64436.93,10,0.21,-2545.0
ORD0553,2024-02-06,2024-02-12,Customer_27,West,Phones,iPhone,iPhone 11,15654.92,8,0.01,3446.09
ORD0554,2024-07-30,2024-08-03,Customer_196,South,Laptops,Business,Business 7,73549.97,4,0.23,-11126.01
ORD0555,2024-11-20,2024-11-24,Customer_148,West,Accessories,Chargers,Chargers 46,19668.42,2,0.07,-318.27
ORD0556,2023-06-28,2023-07-01,Customer_132,East,Laptops,Gaming,Gaming 3,111748.07,5,0.14,-2602.07
ORD0557,2024-02-16,2024-02-18,Customer_166,East,Phones,Feature Phone,Feature Phone 4,97834.94,9,0.16,-374.17
ORD0558,2024-11-24,2024-11-25,Customer_176,South,Accessories,Chargers,Chargers 4,76489.22,2,0.04,11215.04
ORD0559,2024-06-23,2024-06-26,Customer_62,West,Phones,Feature Phone,Feature Phone 27,32712.45,1,0.16,313.41
ORD0560,2024-10-19,2024-10-25,Customer_31,South,Tablets,Android Tablet,Android Tablet 36,60716.78,4,0.27,-10205.71
ORD0561,2024-06-28,2024-06-29,Customer_68,East,Phones,Feature Phone,Feature Phone 31,97986.65,1,0.17,-1366.65
ORD0562,2024-02-18,2024-02-22,Customer_6,East,Phones,iPhone,iPhone 5,98282.99,4,0.05,14703.81
ORD0563,2024-09-18,2024-09-20,Customer_70,North,Accessories,Chargers,Chargers 41,67450.07,8,0.2,-2087.42
ORD0564,2023-12-26,2023-12-28,Customer_49,West,Phones,Android,Android 10,83209.74,3,0.22,269.31
ORD0565,2023-12-28,2023-12-31,Customer_140,North,Accessories,Chargers,Chargers 3,40817.68,2,0.0,7964.51
ORD0566,2023-03-08,2023-03-14,Customer_47,North,Phones,Android,Android 15,105863.5,8,0.28,-21554.61
ORD0567,2024-10-10,2024-10-11,Customer_182,East,Accessories,Headphones,Headphones 11,10800.63,9,0.03,1656.52
ORD0568,2024-08-01,2024-08-04,Customer_89,West,Laptops,Ultrabook,Ultrabook 2,110390.74,5,0.29,-18822.2
ORD0569,2023-05-16,2023-05-19,Customer_92,West,Laptops,Business,Business 34,32528.08,2,0.19,-1397.54
ORD0570,2023-07-04,2023-07-11,Customer_16,East,Tablets,iPad,iPad 14,17024.72,3,0.16,890.23
ORD0571,2023-01-01,2023-01-02,Customer_133,West,Laptops,Ultrabook,Ultrabook 33,118168.47,8,0.1,-3404.66
ORD0572,2023-03-14,2023-03-20,Customer_128,North,Laptops,Ultrabook,Ultrabook 47,111852.69,5,0.2,-6139.04
ORD0573,2024-07-12,2024-07-15,Customer_8,East,Laptops,Gaming,Gaming 21,92110.02,4,0.21,-12120.94
ORD0574,2023-02-04,2023-02-08,Customer_63,East,Laptops,Ultrabook,Ultrabook 13,72435.3,7,0.03,10019.57
ORD0575,2023-06-10,2023-06-11,Customer_150,South,Phones,iPhone,iPhone 16,98033.65,9,0.13,-2122.79
ORD0576,2024-04-19,2024-04-21,Customer_139,East,Phones,Android,Android 31,52791.64,1,0.3,-12469.78
ORD0577,2023-11-05,2023-11-09,Customer_147,North,Tablets,iPad,iPad 32,34430.18,7,0.21,-4723.84
ORD0578,2024-07-25,2024-07-31,Customer_161,East,Phones,iPhone,iPhone 24,97683.7,9,0.17,-9496.05
ORD0579,2023-02-23,2023-02-28,Customer_19,North,Accessories,Covers,Covers 15,101069.47,9,0.26,-21088.42
ORD0580,2023-04-14,2023-04-17,Customer_161,West,Accessories,Covers,Covers 40,103507.08,10,0.1,-594.35
ORD0581,2024-02-13,2024-02-19,Customer_175,North,Laptops,Ultrabook,Ultrabook 46,118717.62,1,0.26,-18218.81
ORD0582,2023-08-27,2023-08-28,Customer_79,South,Laptops,Gaming,Gaming 47,82729.88,8,0.17,-8047.83
ORD0583,2024-06-16,2024-06-22,Customer_83,West,Accessories,Covers,Covers 31,81052.04,1,0.04,6611.77
ORD0584,2024-11-13,2024-11-15,Customer_76,South,Accessories,Covers,Covers 12,7578.84,10,0.17,-339.49
ORD0585,2024-12-08,2024-12-11,Customer_27,North,Phones,Feature Phone,Feature Phone 37,79489.19,6,0.19,-7064.6
ORD0586,2023-07-06,2023-07-08,Customer_136,West,Laptops,Business,Business 5,7243.45,6,0.15,548.25
ORD0587,2024-10-23,2024-10-25,Customer_32,South,Accessories,Headphones,Headphones 49,45979.86,6,0.02,3191.15
ORD0588,2023-08-15,2023-08-19,Customer_105,South,Laptops,Gaming,Gaming 39,56311.72,1,0.06,8261.96
ORD0589,2023-03-07,2023-03-08,Customer_94,North,Tablets,Windows Tablet,Windows Tablet 45,19724.99,2,0.07,546.01
ORD0590,2023-08-19,2023-08-22,Customer_148,West,Accessories,Headphones,Headphones 44,60907.5,9,0.04,1399.29
ORD0591,2023-02-10,2023-02-13,Customer_142,South,Tablets,iPad,iPad 10,97521.52,3,0.03,15766.57
ORD0592,2023-01-31,2023-02-04,Customer_113,North,Tablets,Windows Tablet,Windows Tablet 13,17466.57,9,0.02,2855.74
ORD0593,2023-10-20,2023-10-26,Customer_75,South,Laptops,Gaming,Gaming 31,54244.46,9,0.11,3.84
ORD0594,2023-05-12,2023-05-14,Customer_141,North,Tablets,iPad,iPad 3,61066.67,4,0.27,-5044.84
ORD0595,2023-08-09,2023-08-10,Customer_67,North,Tablets,iPad,iPad 3,60849.26,5,0.12,7279.01
ORD0596,2023-12-27,2023-12-29,Customer_127,East,Tablets,Windows Tablet,Windows Tablet 50,86796.6,10,0.15,-8486.62
ORD0597,2023-04-19,2023-04-26,Customer_126,North,Tablets,Windows Tablet,Windows Tablet 5,29859.67,1,0.28,-6726.87
ORD0598,2023-12-20,2023-12-23,Customer_12,East,Tablets,Windows Tablet,Windows Tablet 35,56866.12,7,0.04,8540.34
ORD0599,2023-10-31,2023-11-03,Customer_136,North,Laptops,Business,Business 22,4377.06,7,0.1,602.59
ORD0600,2023-12-14,2023-12-21,Customer_97,North,Accessories,Chargers,Chargers 6,28107.4,9,0.15,2807.75
ORD0601,2024-04-03,2024-04-06,Customer_9,South,Phones,Feature Phone,Feature Phone 40,114418.28,3,0.09,199.25
ORD0602,2023-10-13,2023-10-18,Customer_141,East,Tablets,Windows Tablet,Windows Tablet 44,22746.85,4,0.02,4459.85
ORD0603,2024-12-31,2025-01-07,Customer_124,South,Phones,Android,Android 43,46687.02,10,0.1,2174.31
ORD0604,2023-05-16,2023-05-21,Customer_88,East,Laptops,Gaming,Gaming 11,60231.86,8,0.29,-8061.54
ORD0605,2023-02-18,2023-02-21,Customer_55,East,Laptops,Gaming,Gaming 11,110926.26,6,0.15,-2739.34
ORD0606,2024-07-03,2024-07-05,Customer_31,South,Laptops,Gaming,Gaming 41,110670.56,1,0.21,-10526.48
ORD0607,2024-02-05,2024-02-09,Customer_99,North,Laptops,Business,Business 6,53766.16,2,0.07,9407.94
ORD0608,2023-07-13,2023-07-18,Customer_74,East,Phones,Feature Phone,Feature Phone 36,10292.34,6,0.22,-1457.69
ORD0609,2024-12-13,2024-12-16,Customer_198,North,Accessories,Chargers,Chargers 47,76035.65,5,0.23,-8762.12
ORD0610,2024-07-02,2024-07-08,Customer_32,East,Tablets,Windows Tablet,Windows Tablet 43,83990.13,5,0.04,9412.1
ORD0611,2024-12-12,2024-12-16,Customer_130,West,Accessories,Chargers,Chargers 32,114738.31,2,0.18,2101.59
ORD0612,2024-07-19,2024-07-22,Customer_64,North,Phones,Feature Phone,Feature Phone 7,98808.57,10,0.21,-2823.0
ORD0613,2024-05-06,2024-05-11,Customer_178,North,Tablets,Windows Tablet,Windows Tablet 2,4035.15,7,0.24,-8.38
ORD0614,2023-12-15,2023-12-19,Customer_157,South,Phones,Feature Phone,Feature Phone 15,20186.76,2,0.29,-1001.95
ORD0615,2023-07-24,2023-07-27,Customer_57,North,Tablets,iPad,iPad 24,13588.46,1,0.15,431.68
ORD0616,2024-10-07,2024-10-09,Customer_185,East,Phones,Feature Phone,Feature Phone 39,79411.35,3,0.29,-3609.22
ORD0617,2024-11-23,2024-11-25,Customer_137,East,Phones,iPhone,iPhone 6,78240.65,2,0.08,-1306.42
ORD0618,2023-12-02,2023-12-09,Customer_101,North,Tablets,Windows Tablet,Windows Tablet 12,89969.88,8,0.04,17913.11
ORD0619,2023-10-05,2023-10-11,Customer_21,West,Laptops,Gaming,Gaming 28,14992.06,10,0.21,-2245.58
ORD0620,2023-10-09,2023-10-11,Customer_140,East,Phones,iPhone,iPhone 2,30671.86,3,0.26,-3943.28
ORD0621,2023-11-25,2023-12-02,Customer_78,East,Tablets,iPad,iPad 20,63900.76,7,0.02,11845.16
ORD0622,2023-07-03,2023-07-07,Customer_80,East,Accessories,Covers,Covers 7,16399.51,9,0.09,1566.88
ORD0623,2023-11-05,2023-11-08,Customer_27,East,Laptops,Gaming,Gaming 40,3844.64,10,0.07,575.17
ORD0624,2024-02-10,2024-02-12,Customer_193,South,Laptops,Business,Business 28,6658.2,7,0.11,537.41
ORD0625,2023-11-17,2023-11-23,Customer_187,South,Phones,Android,Android 40,117538.35,8,0.16,8269.81
ORD0626,2024-12-05,2024-12-07,Customer_85,North,Accessories,Headphones,Headphones 33,14930.95,3,0.19,-487.7
ORD0627,2023-09-07,2023-09-14,Customer_155,North,Phones,Feature Phone,Feature Phone 46,110901.31,8,0.18,-9346.11
ORD0628,2024-03-06,2024-03-07,Customer_145,South,Accessories,Chargers,Chargers 39,102987.49,5,0.23,-154.05
ORD0629,2024-10-05,2024-10-08,Customer_33,East,Phones,Android,Android 31,19024.96,2,0.15,-1198.62
ORD0630,2024-04-01,2024-04-07,Customer_65,North,Phones,Feature Phone,Feature Phone 49,58935.46,7,0.09,3292.33
ORD0631,2024-04-01,2024-04-04,Customer_127,East,Tablets,iPad,iPad 26,115019.95,5,0.2,-13715.84
ORD0632,2024-07-19,2024-07-24,Customer_50,West,Laptops,Business,Business 21,108131.45,3,0.28,-22362.6
ORD0633,2023-07-15,2023-07-19,Customer_170,South,Accessories,Headphones,Headphones 10,49523.42,9,0.03,2372.47
ORD0634,2023-06-04,2023-06-10,Customer_53,West,Tablets,iPad,iPad 16,109257.53,3,0.06,6792.41
ORD0635,2024-03-30,2024-04-03,Customer_146,North,Phones,iPhone,iPhone 50,3384.29,5,0.25,-459.93
ORD0636,2024-07-23,2024-07-29,Customer_33,East,Accessories,Chargers,Chargers 4,77810.14,9,0.29,-10854.37
ORD0637,2023-02-25,2023-03-02,Customer_56,North,Laptops,Business,Business 41,82580.62,2,0.17,-6088.85
ORD0638,2024-07-24,2024-07-30,Customer_96,West,Phones,iPhone,iPhone 16,118404.82,6,0.18,-13773.14
ORD0639,2024-08-29,2024-09-01,Customer_15,North,Phones,iPhone,iPhone 7,75187.15,8,0.24,-6725.67
ORD0640,2023-08-05,2023-08-11,Customer_40,West,Tablets,iPad,iPad 38,69028.41,9,0.26,-3514.96
ORD0641,2023-04-07,2023-04-14,Customer_92,South,Laptops,Business,Business 46,102696.59,9,0.04,18862.02
ORD0642,2023-06-23,2023-06-26,Customer_126,South,Accessories,Covers,Covers 17,63841.18,6,0.05,5312.95
ORD0643,2023-11-28,2023-12-01,Customer_172,East,Laptops,Ultrabook,Ultrabook 43,20989.91,1,0.02,2536.3
ORD0644,2023-06-15,2023-06-22,Customer_184,North,Accessories,Covers,Covers 43,112405.47,5,0.24,-1123.5
ORD0645,2023-10-21,2023-10-22,Customer_89,South,Laptops,Ultrabook,Ultrabook 21,44787.09,10,0.27,-7566.62
ORD0646,2023-11-16,2023-11-22,Customer_113,North,Accessories,Headphones,Headphones 21,71313.86,10,0.3,-13160.65
ORD0647,2023-07-20,2023-07-27,Customer_194,West,Phones,iPhone,iPhone 40,40345.93,8,0.23,-392.82
ORD0648,2023-11-01,2023-11-02,Customer_53,West,Phones,Feature Phone,Feature Phone 34,103956.79,8,0.29,-21137.46
ORD0649,2024-01-22,2024-01-28,Customer_62,East,Tablets,Windows Tablet,Windows Tablet 42,114099.37,7,0.1,9293.73
ORD0650,2023-03-09,2023-03-13,Customer_161,South,Accessories,Chargers,Chargers 6,108609.05,7,0.08,3506.14
ORD0651,2023-05-01,2023-05-06,Customer_191,South,Laptops,Ultrabook,Ultrabook 37,43420.01,1,0.19,1318.81
ORD0652,2024-05-14,2024-05-18,Customer_120,West,Accessories,Chargers,Chargers 40,63146.77,2,0.14,5163.45
ORD0653,2024-12-11,2024-12-12,Customer_83,South,Accessories,Covers,Covers 4,98962.48,1,0.1,5797.73
ORD0654,2024-07-28,2024-08-02,Customer_55,South,Accessories,Covers,Covers 9,45542.34,1,0.17,-4364.32
ORD0655,2024-09-14,2024-09-17,Customer_72,West,Phones,Feature Phone,Feature Phone 31,94978.01,3,0.02,15013.23
ORD0656,2023-11-18,2023-11-20,Customer_131,East,Accessories,Chargers,Chargers 18,42926.38,5,0.0,2174.35
ORD0657,2024-12-29,2025-01-04,Customer_101,North,Accessories,Headphones,Headphones 16,108867.67,3,0.17,5333.07
ORD0658,2024-12-12,2024-12-16,Customer_125,South,Accessories,Covers,Covers 26,112476.6,9,0.11,-788.3
ORD0659,2023-08-05,2023-08-10,Customer_47,West,Laptops,Ultrabook,Ultrabook 24,37381.19,10,0.06,6350.02
ORD0660,2023-11-21,2023-11-26,Customer_157,South,Phones,Feature Phone,Feature Phone 7,87045.62,9,0.17,-775.28
ORD0661,2024-01-14,2024-01-20,Customer_145,South,Laptops,Gaming,Gaming 49,66503.51,10,0.22,697.16
ORD0662,2024-08-19,2024-08-22,Customer_127,South,Accessories,Headphones,Headphones 5,32623.28,5,0.07,4645.7
ORD0663,2023-05-16,2023-05-21,Customer_53,East,Accessories,Headphones,Headphones 46,29102.42,9,0.17,1265.27
ORD0664,2023-12-01,2023-12-06,Customer_22,West,Accessories,Covers,Covers 29,75394.97,9,0.08,10989.17
ORD0665,2023-08-14,2023-08-16,Customer_20,East,Tablets,Android Tablet,Android Tablet 30,52685.13,4,0.16,-4862.34
ORD0666,2024-06-10,2024-06-16,Customer_89,West,Laptops,Ultrabook,Ultrabook 7,106211.49,10,0.14,728.92
ORD0667,2024-11-10,2024-11-15,Customer_49,West,Tablets,Windows Tablet,Windows Tablet 19,74744.99,8,0.14,4206.95
ORD0668,2024-09-17,2024-09-19,Customer_160,East,Tablets,Windows Tablet,Windows Tablet 21,41680.1,1,0.09,-106.22
ORD0669,2024-08-18,2024-08-21,Customer_31,North,Laptops,Ultrabook,Ultrabook 4,12153.09,9,0.17,-1197.14
ORD0670,2023-10-18,2023-10-21,Customer_138,West,Laptops,Business,Business 25,117620.47,6,0.1,10041.7
ORD0671,2023-04-21,2023-04-22,Customer_194,South,Tablets,Android Tablet,Android Tablet 19,34248.91,3,0.12,-2397.13
ORD0672,2023-02-08,2023-02-10,Customer_12,East,Phones,Android,Android 15,66598.61,9,0.11,-840.46
ORD0673,2024-11-28,2024-11-29,Customer_124,North,Phones,Android,Android 38,36638.66,2,0.26,-2922.79
ORD0674,2023-06-04,2023-06-07,Customer_135,West,Laptops,Ultrabook,Ultrabook 40,113099.94,5,0.02,19905.3
ORD0675,2024-09-14,2024-09-21,Customer_23,East,Tablets,Android Tablet,Android Tablet 17,78625.49,9,0.02,11610.33
